,Property Types,Price,Street Addresses,City,State,Zipcode,Sqft Area,Beds,Baths,Links
787,Condo/Townhome,"675,000","4101 W Pine-Pollock Blvd Unit 7,",Saint Louis,MO,63108,"1,870",3,3.5,https://www.realtor.com//realestateandhomes-detail/4101-W-Pine-Blvd-7_Saint-Louis_MO_63108_M97531-06375?ex=MO2442454558
788,Condo/Townhome,"775,000","4101 W Pine-Benton Blvd Unit 1,",Saint Louis,MO,63108,"2,215",3,3.5,https://www.realtor.com//realestateandhomes-detail/4101-W-Pine-Blvd-1_Saint-Louis_MO_63108_M92108-59610?ex=MO2442449756
789,Condo/Townhome,"656,250","4101 W Pine-Banksy Blvd Unit 9,",Saint Louis,MO,63108,"1,861",3,3.5,https://www.realtor.com//realestateandhomes-detail/4101-W-Pine-Blvd-9_Saint-Louis_MO_63108_M94901-06045?ex=MO2442454531
790,Condo/Townhome,"925,000","4101 W Pine-Warhol Blvd Unit 6,",Saint Louis,MO,63108,"2,545",3,2.5,https://www.realtor.com//realestateandhomes-detail/4101-W-Pine-Blvd-6_Saint-Louis_MO_63108_M95954-04185?ex=MO2442454538
791,Condo/Townhome,"925,000","4101 W Pine-Dali Blvd Unit 8,",Saint Louis,MO,63108,"2,547",3,2.5,https://www.realtor.com//realestateandhomes-detail/4101-W-Pine-Blvd-8_Saint-Louis_MO_63108_M91628-78274?ex=MO2442454542
792,Condo/Townhome,"950,000","4101 W Pine-Van Gogh Blvd Unit 4,",Saint Louis,MO,63108,"2,410",3,3.5,https://www.realtor.com//realestateandhomes-detail/4101-W-Pine-Blvd-4_Saint-Louis_MO_63108_M92799-97595?ex=MO2442449766
793,Condo/Townhome,"1,025,000","4101 W Pine-Picasso Blvd Unit 3,",Saint Louis,MO,63108,"2,746",3,2.5+,https://www.realtor.com//realestateandhomes-detail/4101-W-Pine-Blvd-3_Saint-Louis_MO_63108_M98651-47151?ex=MO2439409381
794,Condo/Townhome,"660,000","4101 W Pine-Adams Blvd Unit 11,",Saint Louis,MO,63108,"1,907",3,3.5,https://www.realtor.com//realestateandhomes-detail/4101-W-Pine-Blvd-11_Saint-Louis_MO_63108_M93344-47310?ex=MO2442480885
795,Condo/Townhome,"900,000","4101 W Pine-Okeeffe Blvd Unit 12,",Saint Louis,MO,63108,"2,577",3,2.5,https://www.realtor.com//realestateandhomes-detail/4101-W-Pine-Blvd-12_Saint-Louis_MO_63108_M94273-86356?ex=MO2442480886
796,Condo/Townhome,"975,000","4101 W Pine-Basquiat Blvd Unit 5,",Saint Louis,MO,63108,"2,788",3,2.5+,https://www.realtor.com//realestateandhomes-detail/4101-W-Pine-Blvd-5_Saint-Louis_MO_63108_M99563-10681?ex=MO2442454899
797,House for Sale,"5,000","5040 Cates Ave,",Saint Louis,MO,63108,"3,424",8,4,https://www.realtor.com//realestateandhomes-detail/5040-Cates-Ave_Saint-Louis_MO_63108_M85369-95498
798,House for Sale,"2,250,000","15 Portland Pl,",Saint Louis,MO,63108,"12,028",8,5.5+,https://www.realtor.com//realestateandhomes-detail/15-Portland-Pl_Saint-Louis_MO_63108_M81601-58803
799,Condo/Townhome,"450,000","232 N Newstead Ave,",Saint Louis,MO,63108,"3,208",4,3.5,https://www.realtor.com//realestateandhomes-detail/232-N-Newstead-Ave_Saint-Louis_MO_63108_M79871-22882
800,Condo/Townhome,"685,000","4466 W Pine Blvd Unit 24D &E,",Saint Louis,MO,63108,"2,130",2,2.5,https://www.realtor.com//realestateandhomes-detail/4466-W-Pine-Blvd-Apt-24E_Saint-Louis_MO_63108_M77718-15308
801,House for Sale,"399,500","4361 Laclede Ave,",Saint Louis,MO,63108,"1,872",3,2.5,https://www.realtor.com//realestateandhomes-detail/4361-Laclede-Ave_Saint-Louis_MO_63108_M72536-64048
802,Multi-Family Home,"950,000","3910 Lindell Blvd,",Saint Louis,MO,63108,0,"15,132",0.24,https://www.realtor.com//realestateandhomes-detail/3910-Lindell-Blvd_Saint-Louis_MO_63108_M89173-57752
803,Condo/Townhome,"320,000","4213 Olive St,",Saint Louis,MO,63108,"1,848",3,2.5,https://www.realtor.com//realestateandhomes-detail/4213-Olive-St_Saint-Louis_MO_63108_M79170-14393
804,Condo/Townhome,"275,000","4465 Pershing Ave Unit B,",Saint Louis,MO,63108,"1,775",2,1.5,https://www.realtor.com//realestateandhomes-detail/4465-Pershing-Ave-B_Saint-Louis_MO_63108_M82196-57992
805,Condo/Townhome,"294,900","4501 Lindell Blvd Unit 8A,",Saint Louis,MO,63108,"1,665",2,2,https://www.realtor.com//realestateandhomes-detail/4501-Lindell-Blvd-Unit-8A_Saint-Louis_MO_63108_M76641-39782
806,Condo/Townhome,"329,900","9 N Euclid Ave Unit 416,",Saint Louis,MO,63108,904,1,1.5,https://www.realtor.com//realestateandhomes-detail/9-N-Euclid-Ave-Unit-416_Saint-Louis_MO_63108_M88257-14625?ex=MO2475971974
807,Condo/Townhome,"549,000","9 N Euclid Ave Unit 304,",Saint Louis,MO,63108,"1,580",2,4,https://www.realtor.com//realestateandhomes-detail/9-N-Euclid-Ave-Unit-304_Saint-Louis_MO_63108_M87087-74098
808,House for Sale,"5,000","5040 Cates Ave,",Saint Louis,MO,63108,"3,424",8,4,https://www.realtor.com//realestateandhomes-detail/5040-Cates-Ave_Saint-Louis_MO_63108_M85369-95498
809,Condo/Townhome,"155,000","4111 Westminster Pl,",Saint Louis,MO,63108,"1,216",2,2.5,https://www.realtor.com//realestateandhomes-detail/4111-Westminster-Pl_Saint-Louis_MO_63108_M86141-00139
810,House for Sale,"365,000","4243 Olive St,",Saint Louis,MO,63108,"2,500",4,4.5,https://www.realtor.com//realestateandhomes-detail/4243-Olive-St_Saint-Louis_MO_63108_M85961-89039
811,House for Sale,"594,900","4904 Pershing Pl,",Saint Louis,MO,63108,"3,701",4,3.5+,https://www.realtor.com//realestateandhomes-detail/4904-Pershing-Pl_Saint-Louis_MO_63108_M77540-76720
812,House for Sale,"659,900","5245 Washington Pl,",Saint Louis,MO,63108,"5,112",7,3.5,https://www.realtor.com//realestateandhomes-detail/5245-Washington-Pl_Saint-Louis_MO_63108_M80754-29868
813,Condo/Townhome,"130,000","4440 Lindell Blvd Apt 203,",Saint Louis,MO,63108,"1,750",3,2,https://www.realtor.com//realestateandhomes-detail/4440-Lindell-Blvd-Apt-203_Saint-Louis_MO_63108_M83711-95652
814,House for Sale,"525,000","4353 Washington Blvd,",Saint Louis,MO,63108,"2,500",3,3.5,https://www.realtor.com//realestateandhomes-detail/4353-Washington-Blvd_Saint-Louis_MO_63108_M80932-54238
815,Multi-Family Home,"65,000","608 Walton Ave,",Saint Louis,MO,63108,0,"2,880","2,526",https://www.realtor.com//realestateandhomes-detail/608-Walton-Ave_Saint-Louis_MO_63108_M78184-83241
816,House for Sale,"735,000","8 W Pine Ct,",Saint Louis,MO,63108,"2,548",3,3.5,https://www.realtor.com//realestateandhomes-detail/8-W-Pine-Ct_Saint-Louis_MO_63108_M81577-21996
817,House for Sale,"425,000","4211 Washington Blvd,",Saint Louis,MO,63108,"2,100",4,3.5,https://www.realtor.com//realestateandhomes-detail/4211-Washington-Blvd_Saint-Louis_MO_63108_M76385-53854
818,Condo/Townhome,"1,147,500","4969 Pershing Pl Unit 3,",Saint Louis,MO,63108,"2,750",3,2.5,https://www.realtor.com//realestateandhomes-detail/4969-Pershing-Pl-3_Saint-Louis_MO_63108_M83109-64930
819,Condo/Townhome,"207,500","4300 Maryland Ave Unit C,",Saint Louis,MO,63108,"1,500",2,1.5,https://www.realtor.com//realestateandhomes-detail/4300-Maryland-Ave-C_Saint-Louis_MO_63108_M72755-70979
820,Condo/Townhome,"429,000","4570 Laclede Ave Apt 102,",Saint Louis,MO,63108,"1,800",2,2,https://www.realtor.com//realestateandhomes-detail/4570-Laclede-Ave-Apt-102_Saint-Louis_MO_63108_M74406-40487
821,House for Sale,"449,900","4566 Washington Blvd,",Saint Louis,MO,63108,"2,810",4,3.5,https://www.realtor.com//realestateandhomes-detail/4566-Washington-Blvd_Saint-Louis_MO_63108_M89813-25738
822,Condo/Townhome,"198,000","4320 Maryland Ave Unit A1,",Saint Louis,MO,63108,"1,500",2,2,https://www.realtor.com//realestateandhomes-detail/4320-Maryland-Ave-1A_Saint-Louis_MO_63108_M85705-60524
823,Condo/Townhome,"509,900","232 N Kingshighway Blvd Apt 1110,",Saint Louis,MO,63108,"1,264",1,1.5,https://www.realtor.com//realestateandhomes-detail/232-N-Kingshighway-Blvd-Apt-1110_Saint-Louis_MO_63108_M89409-78186
824,Condo/Townhome,"149,500","4953 McPherson Ave Apt D,",Saint Louis,MO,63108,"1,255",2,1,https://www.realtor.com//realestateandhomes-detail/4953-McPherson-Ave-Apt-D_Saint-Louis_MO_63108_M77629-46014
825,Condo/Townhome,"240,000","4540 Lindell Blvd Apt 101,",Saint Louis,MO,63108,"1,019",2,2,https://www.realtor.com//realestateandhomes-detail/4540-Lindell-Blvd-Apt-101_Saint-Louis_MO_63108_M73759-03491
826,Condo/Townhome,"245,000","4466 W Pine Blvd Apt 2B,",Saint Louis,MO,63108,"1,152",2,2,https://www.realtor.com//realestateandhomes-detail/4466-W-Pine-Blvd-Apt-2B_Saint-Louis_MO_63108_M82251-36086
827,Condo/Townhome,"152,500","4220 McPherson Ave Apt 102,",Saint Louis,MO,63108,904,2,2,https://www.realtor.com//realestateandhomes-detail/4220-McPherson-Ave-Apt-102_Saint-Louis_MO_63108_M87095-19417
828,Condo/Townhome,"172,000","4375 Laclede Ave Apt E,",Saint Louis,MO,63108,960,2,1,https://www.realtor.com//realestateandhomes-detail/4375-Laclede-Ave-Apt-E_Saint-Louis_MO_63108_M86087-62183
829,Condo/Townhome,"150,000","4466 W Pine Blvd Apt 9G,",Saint Louis,MO,63108,789,1,1,https://www.realtor.com//realestateandhomes-detail/4466-W-Pine-Blvd-Apt-9G_Saint-Louis_MO_63108_M82569-98467
830,Condo/Townhome,"925,000","4101 W Pine-Dali Blvd Unit 8,",Saint Louis,MO,63108,"2,547",3,2.5,https://www.realtor.com//realestateandhomes-detail/4101-W-Pine-Blvd-8_Saint-Louis_MO_63108_M91628-78274?ex=MO2442454542
831,Condo/Townhome,"675,000","4101 W Pine-Pollock Blvd Unit 7,",Saint Louis,MO,63108,"1,870",3,3.5,https://www.realtor.com//realestateandhomes-detail/4101-W-Pine-Blvd-7_Saint-Louis_MO_63108_M97531-06375?ex=MO2442454558
832,Condo/Townhome,"656,250","4101 W Pine-Banksy Blvd Unit 9,",Saint Louis,MO,63108,"1,861",3,3.5,https://www.realtor.com//realestateandhomes-detail/4101-W-Pine-Blvd-9_Saint-Louis_MO_63108_M94901-06045?ex=MO2442454531
833,Condo/Townhome,"1,025,000","4101 W Pine-Picasso Blvd Unit 3,",Saint Louis,MO,63108,"2,746",3,2.5+,https://www.realtor.com//realestateandhomes-detail/4101-W-Pine-Blvd-3_Saint-Louis_MO_63108_M98651-47151?ex=MO2439409381
834,Condo/Townhome,"975,000","4101 W Pine-Basquiat Blvd Unit 5,",Saint Louis,MO,63108,"2,788",3,2.5+,https://www.realtor.com//realestateandhomes-detail/4101-W-Pine-Blvd-5_Saint-Louis_MO_63108_M99563-10681?ex=MO2442454899
835,Condo/Townhome,"950,000","4101 W Pine-Van Gogh Blvd Unit 4,",Saint Louis,MO,63108,"2,410",3,3.5,https://www.realtor.com//realestateandhomes-detail/4101-W-Pine-Blvd-4_Saint-Louis_MO_63108_M92799-97595?ex=MO2442449766
836,Condo/Townhome,"660,000","4101 W Pine-Adams Blvd Unit 11,",Saint Louis,MO,63108,"1,907",3,3.5,https://www.realtor.com//realestateandhomes-detail/4101-W-Pine-Blvd-11_Saint-Louis_MO_63108_M93344-47310?ex=MO2442480885
837,Condo/Townhome,"635,000","4101 W Pine-Hockney Blvd Unit 13,",Saint Louis,MO,63108,"1,869",3,3.5,https://www.realtor.com//realestateandhomes-detail/4101-W-Pine-Blvd-13_Saint-Louis_MO_63108_M93082-48121?ex=MO2442480887
838,Condo/Townhome,"699,000","4101 W Pine-Kusama Blvd Unit 2,",Saint Louis,MO,63108,"1,838",2,2.5,https://www.realtor.com//realestateandhomes-detail/4101-W-Pine-Blvd-2_Saint-Louis_MO_63108_M92341-63818?ex=MO2442449762
839,Condo/Townhome,"925,000","4101 W Pine-Warhol Blvd Unit 6,",Saint Louis,MO,63108,"2,545",3,2.5,https://www.realtor.com//realestateandhomes-detail/4101-W-Pine-Blvd-6_Saint-Louis_MO_63108_M95954-04185?ex=MO2442454538
840,Condo/Townhome,"900,000","4101 W Pine-Okeeffe Blvd Unit 12,",Saint Louis,MO,63108,"2,577",3,2.5,https://www.realtor.com//realestateandhomes-detail/4101-W-Pine-Blvd-12_Saint-Louis_MO_63108_M94273-86356?ex=MO2442480886
841,Condo/Townhome,"775,000","4101 W Pine-Benton Blvd Unit 1,",Saint Louis,MO,63108,"2,215",3,3.5,https://www.realtor.com//realestateandhomes-detail/4101-W-Pine-Blvd-1_Saint-Louis_MO_63108_M92108-59610?ex=MO2442449756
842,Condo/Townhome,"74,900","4355 Maryland Ave Apt 124,",Saint Louis,MO,63108,666,1,1,https://www.realtor.com//realestateandhomes-detail/4355-Maryland-Ave-Apt-124_Saint-Louis_MO_63108_M72826-19686
843,Condo/Townhome,"160,000","445 N Sarah St,",Saint Louis,MO,63108,"1,292",2,2.5,https://www.realtor.com//realestateandhomes-detail/445-N-Sarah-St_Saint-Louis_MO_63108_M85788-05440
844,House for Sale,"299,900","4200 Westminster Pl,",Saint Louis,MO,63108,"1,764",3,2.5,https://www.realtor.com//realestateandhomes-detail/4200-Westminster-Pl_Saint-Louis_MO_63108_M79152-62894
845,House for Sale,"335,000","4102 Olive St,",Saint Louis,MO,63108,"1,996",2,3.5,https://www.realtor.com//realestateandhomes-detail/4102-Olive-St_Saint-Louis_MO_63108_M73828-27102
846,Condo/Townhome,"90,000","4355 Maryland Ave Apt 431,",Saint Louis,MO,63108,672,1,1,https://www.realtor.com//realestateandhomes-detail/4355-Maryland-Ave-Apt-431_Saint-Louis_MO_63108_M84797-14076
847,Condo/Townhome,"185,000","4134 Westminster Pl,",Saint Louis,MO,63108,"1,216",2,2.5,https://www.realtor.com//realestateandhomes-detail/4134-Westminster-Pl_Saint-Louis_MO_63108_M88400-49663
848,Condo/Townhome,"175,000","329 N Boyle Ave Unit E1,",Saint Louis,MO,63108,"1,562",2,1.5,https://www.realtor.com//realestateandhomes-detail/329-N-Boyle-Ave-1E_Saint-Louis_MO_63108_M86967-34843
849,Condo/Townhome,"289,000","4336 Laclede Ave,",Saint Louis,MO,63108,"1,758",2,2,https://www.realtor.com//realestateandhomes-detail/4336-Laclede-Ave_Saint-Louis_MO_63108_M70624-74355
850,House for Sale,"669,900","4349 Westminster Pl,",Saint Louis,MO,63108,"5,900",7,4.5,https://www.realtor.com//realestateandhomes-detail/4349-Westminster-Pl_Saint-Louis_MO_63108_M78561-48136
851,Condo/Townhome,"145,000","4309 Maryland Ave Apt 9B,",Saint Louis,MO,63108,"1,031",2,1.5,https://www.realtor.com//realestateandhomes-detail/4309-Maryland-Ave-Apt-9B_Saint-Louis_MO_63108_M74107-89183
852,House for Sale,"735,000","8 W Pine Ct,",Saint Louis,MO,63108,"2,548",3,3.5,https://www.realtor.com//realestateandhomes-detail/8-W-Pine-Ct_Saint-Louis_MO_63108_M81577-21996
853,House for Sale,"570,000","4231 McPherson Ave,",Saint Louis,MO,63108,"2,370",3,3.5,https://www.realtor.com//realestateandhomes-detail/4231-McPherson-Ave_Saint-Louis_MO_63108_M80383-63553
854,House for Sale,"719,999","5137 Washington Pl,",Saint Louis,MO,63108,"4,501",5,3.5,https://www.realtor.com//realestateandhomes-detail/5137-Washington-Pl_Saint-Louis_MO_63108_M82315-62611
855,House for Sale,"1,899,000","4924 Pershing Pl,",Saint Louis,MO,63108,"6,814",4,4.5,https://www.realtor.com//realestateandhomes-detail/4924-Pershing-Pl_Saint-Louis_MO_63108_M78859-26253
856,Condo/Townhome,"159,000","4965 McPherson Ave Apt C,",Saint Louis,MO,63108,"1,255",2,1,https://www.realtor.com//realestateandhomes-detail/4965-McPherson-Ave-Apt-C_Saint-Louis_MO_63108_M70460-43927
857,Condo/Townhome,"245,000","4466 W Pine Blvd Apt 2B,",Saint Louis,MO,63108,"1,152",2,2,https://www.realtor.com//realestateandhomes-detail/4466-W-Pine-Blvd-Apt-2B_Saint-Louis_MO_63108_M82251-36086
858,Condo/Townhome,"249,000","4260 Lindell Blvd Apt A,",Saint Louis,MO,63108,"1,785",2,2,https://www.realtor.com//realestateandhomes-detail/4260-Lindell-Blvd-Apt-A_Saint-Louis_MO_63108_M77884-73185
859,Condo/Townhome,"325,000","484 Lake Ave Unit 4S,",Saint Louis,MO,63108,"2,060",3,2,https://www.realtor.com//realestateandhomes-detail/484-Lake-Ave-Unit-4S_Saint-Louis_MO_63108_M75048-76732
860,Condo/Townhome,"259,000","4466 W Pine Blvd Apt 3E,",Saint Louis,MO,63108,"1,150",2,2,https://www.realtor.com//realestateandhomes-detail/4466-W-Pine-Blvd-Apt-3E_Saint-Louis_MO_63108_M71863-24490
861,Condo/Townhome,"225,000","319 N Taylor Ave Unit A,",Saint Louis,MO,63108,966,1,1,https://www.realtor.com//realestateandhomes-detail/319-N-Taylor-Ave-Unit-A_Saint-Louis_MO_63108_M79179-30664
862,Condo/Townhome,"149,500","4953 McPherson Ave Apt D,",Saint Louis,MO,63108,"1,255",2,1,https://www.realtor.com//realestateandhomes-detail/4953-McPherson-Ave-Apt-D_Saint-Louis_MO_63108_M77629-46014
863,Condo/Townhome,"299,900","4100 Forest Park Ave Apt 116,",Saint Louis,MO,63108,"1,135",2,2,https://www.realtor.com//realestateandhomes-detail/4100-Forest-Park-Ave-Apt-116_Saint-Louis_MO_63108_M85643-03394
864,House for Sale,"649,900","5211 Westminster Pl,",Saint Louis,MO,63108,"4,701",5,4.5,https://www.realtor.com//realestateandhomes-detail/5211-Westminster-Pl_Saint-Louis_MO_63108_M82579-84164
865,House for Sale,"1,295,000","44 Portland,",Saint Louis,MO,63108,"6,738",7,4.5,https://www.realtor.com//realestateandhomes-detail/44-Portland_Saint-Louis_MO_63108_M81138-59278
866,House for Sale,"929,000","4411 Westminster Pl,",Saint Louis,MO,63108,"6,972",5,3.5+,https://www.realtor.com//realestateandhomes-detail/4411-Westminster-Pl_Saint-Louis_MO_63108_M88927-28848
867,House for Sale,"339,000","4421 Pershing Ave,",Saint Louis,MO,63108,"2,222",2,1.5,https://www.realtor.com//realestateandhomes-detail/4421-Pershing-Ave_Saint-Louis_MO_63108_M79845-31936
868,House for Sale,"199,900","4217 Delmar Blvd,",Saint Louis,MO,63108,"2,850",5,3,https://www.realtor.com//realestateandhomes-detail/4217-Delmar-Blvd_Saint-Louis_MO_63108_M82323-42047
869,Multi-Family Home,"179,900","4124 Washington Ave,",Saint Louis,MO,63108,0,"2,880",0,https://www.realtor.com//realestateandhomes-detail/4124-Washington-Blvd_Saint-Louis_MO_63108_M71415-45348
870,Condo/Townhome,"425,000","4501 Lindell Blvd Unit 12H,",Saint Louis,MO,63108,"1,835",3,2.5,https://www.realtor.com//realestateandhomes-detail/4501-Lindell-Blvd-Unit-12H_Saint-Louis_MO_63108_M86418-42048?ex=MO2287126111
871,House for Sale,"397,000","4145 W Pine Blvd,",Saint Louis,MO,63108,"2,729",4,2.5,https://www.realtor.com//realestateandhomes-detail/4145-W-Pine-Blvd_Saint-Louis_MO_63108_M80559-15812
872,Condo/Townhome,"509,900","232 N Kingshighway Blvd Apt 1110,",Saint Louis,MO,63108,"1,264",1,1.5,https://www.realtor.com//realestateandhomes-detail/232-N-Kingshighway-Blvd-Apt-1110_Saint-Louis_MO_63108_M89409-78186
873,House for Sale,"289,900","4372 Enright Ave,",Saint Louis,MO,63108,"3,200",5,3.5,https://www.realtor.com//realestateandhomes-detail/4372-Enright-Ave_Saint-Louis_MO_63108_M88736-48686
874,Condo/Townhome,"365,000","4242 Laclede Ave Apt 225,",Saint Louis,MO,63108,"1,336",2,2,https://www.realtor.com//realestateandhomes-detail/4242-Laclede-Ave-Apt-225_Saint-Louis_MO_63108_M72263-69971
875,House for Sale,"349,900","4388 Maryland Ave,",Saint Louis,MO,63108,"1,798",3,2,https://www.realtor.com//realestateandhomes-detail/4388-Maryland-Ave_Saint-Louis_MO_63108_M72488-19476
876,Condo/Townhome,"429,000","4570 Laclede Ave Apt 102,",Saint Louis,MO,63108,"1,800",2,2,https://www.realtor.com//realestateandhomes-detail/4570-Laclede-Ave-Apt-102_Saint-Louis_MO_63108_M74406-40487
877,Condo/Townhome,"429,900","9 N Euclid Ave Unit 302,",Saint Louis,MO,63108,"1,175",2,2,https://www.realtor.com//realestateandhomes-detail/9-N-Euclid-Ave-Unit-302_Saint-Louis_MO_63108_M86639-43169?ex=MO2380000175
878,House for Sale,"659,900","5245 Washington Pl,",Saint Louis,MO,63108,"5,112",7,3.5,https://www.realtor.com//realestateandhomes-detail/5245-Washington-Pl_Saint-Louis_MO_63108_M80754-29868
879,Condo/Townhome,"599,000","55 Maryland Plz Unit 2E,",Saint Louis,MO,63108,"1,687",2,2.5,https://www.realtor.com//realestateandhomes-detail/55-Maryland-Plz_Saint-Louis_MO_63108_M79494-35763
880,Condo/Townhome,"545,000","4909 Laclede Ave Apt 1904,",Saint Louis,MO,63108,"1,280",2,2,https://www.realtor.com//realestateandhomes-detail/4909-Laclede-Ave-Apt-1904_Saint-Louis_MO_63108_M72274-75873
881,Condo/Townhome,"525,000","4 Portland Ct,",Saint Louis,MO,63108,"2,640",3,2.5+,https://www.realtor.com//realestateandhomes-detail/4-Portland-Ct_Saint-Louis_MO_63108_M78804-45531
882,House for Sale,"2,295,000","5165 Lindell Blvd,",Saint Louis,MO,63108,"11,000",5,6.5+,https://www.realtor.com//realestateandhomes-detail/5165-Lindell-Blvd_Saint-Louis_MO_63108_M81002-72434
883,Condo/Townhome,"375,000","4554 Laclede Ave Apt 206,",Saint Louis,MO,63108,"1,800",2,2,https://www.realtor.com//realestateandhomes-detail/4554-Laclede-Ave-Apt-206_Saint-Louis_MO_63108_M70688-13418
884,Condo/Townhome,"749,900","4323 Westminster Pl,",Saint Louis,MO,63108,"2,671",3,2.5,https://www.realtor.com//realestateandhomes-detail/4323-Westminster-Pl_Saint-Louis_MO_63108_M70249-22970?ex=MO2354080715
885,Multi-Family Home,"499,900","4167 Washington Blvd,",Saint Louis,MO,63108,"8,000",8,7.5+,https://www.realtor.com//realestateandhomes-detail/4167-Washington-Blvd_Saint-Louis_MO_63108_M78154-42934
